tags
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["面试官很nice","面试官是大牛","面试效率高"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["感觉一般"]
["发挥一般般","基本顺利","聊得很开心"]
["聊得很开心"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice","面试效率高","环境高大上"]
["浪费时间，非常不负责任"]
["不太顺利","等得花儿都谢了","聊得很开心"]
["面试官态度冰冷"]
["等得花儿都谢了"]
["等得花儿都谢了"]
["面试效率高","面试官是大牛","环境高大上"]
["面试官很nice","面试效率高","环境高大上"]
["面试官是火星来的吧"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["面试官是大牛","面试官很nice"]
["面试官很nice","面试效率高"]
["面试官很nice","面试效率高"]
["面试官很nice"]

["面试官态度冰冷"]
["面试官态度冰冷","等得花儿都谢了","环境一般般"]
["面试官很nice","面试效率高","面试官是大牛"]
["聊得很开心","面试官很nice"]
["面试官很nice"]
["不要标签"]
["死亡概率很大的公司","面试官是火星来的吧"]

["视求职者如粪土"]
["面试官很nice","面试效率高"]


["面试官是大牛"]
["面试官是火星来的吧"]
["不咋滴"]
["面试官态度冰冷"]
["面试官是火星来的吧"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["完全hold住场面"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["福利待遇杠杠的","面试官是大牛","面试效率高"]
["面试官很nice"]
["面试效率高"]
["很破的公司"]
["薪资与描述不符"]
["聊得很开心"]
["还好"]
["没感觉"]
["面试官很nice"]
["福利待遇杠杠的","面试官很nice","面试效率高"]

["不太顺利"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["没有收到通知面试"]

["面试官是火星来的吧"]
["奇葩公司，"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心","完全hold住场面"]
["面试官很nice","聊得很开心"]
["未到场"]
["不太顺利","面试官是火星来的吧","差评"]
["面试官随和、大气。"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice"]

["面试官很nice","聊得很开心"]
["面试官技术还可以，问的也比较细"]
["聊得很开心"]
["面试官很nice","实际薪资与标注不符"]
["实际薪资与标注不符"]
["面试官态度冰冷"]
["环境一般般"]
["环境一般般"]
["不太顺利","完全hold住场面"]
["完全hold住场面","啃爹面试"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官问的很详细，里面氛围很好"]
["没通知面试"]
["面试官很nice"]
["面试官很nice"]

["面试官很nice"]
["没去"]
["聊得很开心"]
["不太顺利"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["薪资与描述不符","环境一般般"]
["面试官很nice","面试效率高"]
["不太顺利"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]

["面试官很nice","聊得很开心"]

["一般般"]
["面试官很无语"]
["很烂"]
["聊得很开心"]
["聊的很嗨，谈完薪资就没有然后了"]
["聊得很开心"]
["面试效率高"]
["不太顺利"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["比较轻松的面试"]
["面试官很nice"]
["还好吧 ，感觉HR不是很专业"]
["聊得很开心"]
["福利待遇杠杠的","面试官是大牛"]
["福利待遇杠杠的","面试官是大牛","环境高大上"]
["面试官很nice","环境一般般"]
["面试官很nice"]
["别闹了"]
["面试官很nice","聊得很开心"]

["面试官很nice","不太顺利"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心"]
["面试官很nice"]


["完全hold住场面"]
["面试官是大牛"]
["个人原因没能参加面试"]
["环境高大上"]
["不太顺利"]

["环境高大上"]
["环境一般般"]
["面试官很nice","不太顺利","聊得很开心"]
["面试效率高"]


["面试官很nice"]
["不太顺利","面试官是火星来的吧"]
["不太顺利"]

["面试官是火星来的吧"]
["聊得很开心"]
["等得花儿都谢了","环境一般般"]
["面试官很nice"]
["我轻轻地走了，正如我轻轻地来"]

["不太顺利"]
["骗子公司"]
["歧视北京人？"]
["这个职位有挑战"]
["等得花儿都谢了"]
["面试官很nice"]
["不太顺利"]
["面试官是火星来的吧"]
["很轻松的一次面试"]
["面试官很nice"]
["不太顺利","面试官是火星来的吧"]
["面试官很nice"]
["面试官态度不好。"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice"]
["面试官太苛刻","环境一般般","等得花儿都谢了"]
["面试官是大牛","面试官很nice"]
["面试官是火星来的吧"]
["面试官态度冰冷","环境一般般","薪资与描述不符"]
["薪资与描述不符","面试官太苛刻","面试官态度冰冷"]
["环境一般般","面试官态度冰冷","面试官太苛刻"]
["薪资与描述不符","面试官太苛刻","面试官态度冰冷"]
["实际薪资与标注不符"]
["面试官态度冰冷"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["不知道HR是干什么吃的"]
["面试官很nice"]


["面试官很nice"]

["感觉白去了"]
["聊的还行"]
["聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice","环境高大上","面试效率高"]
["聊得很开心"]
["面试官太苛刻","面试官态度冰冷"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["环境一般般"]
["等得花儿都谢了","环境一般般"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["不太顺利"]
["聊得很开心"]
["面试官很nice","面试效率高"]
["面试官很nice"]
["面试官很nice","环境高大上","面试效率高"]
["面试效率高"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["环境高大上"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice","不太顺利"]
["面试官很nice"]
["等得花儿都谢了"]
["面试官很nice"]
["我轻轻地走了，正如我轻轻地来"]
["完全hold住场面","面试官很nice","聊得很开心"]
["面试官很nice","发挥不好"]
["不太顺利"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["根本没收到面试邀约"]
["面试官是火星来的吧"]
["逗比一个","面试官态度冰冷"]
["面试官有点2啊"]
["面试官是火星来的吧"]
["面试官有点2啊"]

["聊得很开心"]
["不太顺利"]
["面试官是大牛","面试官很nice","环境高大上"]
["环境一般般"]
["环境一般般"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice","聊得很开心","不太顺利"]
["面试官很nice","不太顺利"]
["不太顺利"]



["实际薪资与标注不符"]
["聊得很开心","完全hold住场面"]
["可能要的工资太高了，公司觉得不"]
["聊得很开心"]
["面试官很nice","不太顺利","聊得很开心"]
["面试官很nice","面试效率高"]
["面试官很nice","聊得很开心"]
["薪资与描述不符"]
["面试官很nice","聊得很开心"]
["面试官很nice"]


["不太顺利"]
["完全hold住场面"]
["面试官很nice","环境高大上","面试官是大牛"]
["不太顺利"]
["我轻轻地走了，正如我轻轻地来"]
["面试官是火星来的吧"]
["公司气氛不错哦"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]

["面试官很nice","聊得很开心"]
["面试官很nice Hr很美很好"]


["坑爹呀"]
["不怎么样公司"]
["我轻轻地走了，正如我轻轻地来"]

["面试官很nice","聊得很开心","技术是个毛能力看记"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","环境高大上"]
["不太顺利"]


["我轻轻地走了，正如我轻轻地来"]
["聊得很开心"]


["面试官很nice","聊得很开心"]
["面试官是火星来的吧"]
["聊得还不错"]
["面试官非常好"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["面试官很nice","面试效率高"]
["薪资与描述不符"]
["面试效率高"]

["面试官是火星来的吧"]
["面试官很nice","不太顺利"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心"]

["聊得很开心面试官很nice"]
["聊得很开心"]

["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["不知怎么回事"]

["福利待遇杠杠的","面试官是大牛","面试官很nice"]
["职位很诱人"]

["面试官很nice","面试效率高"]
["技术面交流不错，没有人事面试"]
["面试官很nice","环境高大上"]
["面试官很nice"]
["环境高大上"]
["面试官很nice"]
["面试官很nice"]
["不太顺利"]
["面试官很nice"]
["完全hold住场面"]
["实际薪资与标注不符"]
["不太顺利"]
["面试官很nice","面试官是大牛","环境高大上"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["薪资与描述不符"]
["面试官很nice"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice","面试效率高","面试官是大牛"]
["面试官是火星来的吧"]
["什么情况","面试官感觉不专业"]
["面试官很nice","不太顺利"]
["笔试答得不太好","面试官很nice","聊得很开心"]
["面试效率高"]
["面试官很nice"]
["岗位不符"]
["呵呵"]
["面试官很nice","面试官是大牛"]
["面试官很nice","面试官是大牛"]
["不怎么样"]
["不靠谱"]
["加班很多，工资很低"]
["要搬家"]
["感觉比较乱"]
["严重不靠谱"]
["面试官很nice"]
["面试官是大牛"]
["面试官很nice","面试官是大牛","面试效率高"]
["聊得很开心","面试官很nice"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice"]

["面试官很nice"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["面试官很nice"]

["无感"]
["面试官很nice"]

["面试官很nice","面试效率高","环境高大上"]
["面试官很nice","聊得很开心","环境高大上"]

["面试官很nice","聊得很开心"]
["面试官是火星来的吧"]
["聊得很开心"]
["面试官很nice","聊得很开心"]
["环境一般般","面试官是火星来着吧"]
["薪资与描述不符","环境还可以"]
["还没来得及感觉"]
["聊得很开心"]
["面试官很nice"]
["面试官很nice"]
["很奇怪的面试"]
["面试官很nice"]
["面试官很nice","环境高大上","聊得很开心"]
["面试官很nice"]
["环境一般般"]
["实际薪资与标注不符"]
["面试官很nice"]

["聊的很嗨，但是没有后续反馈"]
["面试官态度冰冷"]


["面试官很nice","聊得很开心"]
["不太顺利"]
["不太顺利"]
["环境一般般"]
["面试官态度冰冷"]
["面试官很nice","不太顺利"]
["面试官是火星来的吧"]
["面试官很不专业","很差"]
["不太顺利"]

["环境高大上"]
["面试官很nice"]
["我轻轻地走了，正如我轻轻地来"]
["聊得很开心"]
["完全hold住场面"]
["等得花儿都谢了"]
["只有人力面","不靠谱"]

["福利待遇杠杠的","面试官很nice","环境高大上"]
["面试官很nice","面试效率高","环境高大上"]
["面试官是火星来的吧"]
["正面","积极","年青"]
["面试官很nice","环境高大上"]
["面试官很nice","聊得很开心","面试官是火星来的吧"]

["面试官很nice"]
["完全hold住场面"]
["面试官很nice","聊得很开心"]
["这是令我最无语的一次面试"]

["貌似是外包公司"]
["面试官很nice"]
["面试官很nice","面试官是大牛"]
["面试官是火星来的吧"]
["见过的最自信的面试官"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心","完全hold住场面"]
["面试官很nice","环境高大上","面试效率高"]
["感觉受到了欺骗"]
["面试流程长"]
["面试效率高"]
["不太顺利"]

["聊得很开心"]
["面试官是火星来的吧","完全hold住场面"]

["非常奇怪的面试体验"]
["不太顺利"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["环境高大上"]
["环境一般般","面试官态度冰冷"]
["聊得很开心"]
["聊得很开心"]
["面试官很nice"]
["不太顺利"]
["面试官很nice","聊得很开心"]
["没发挥"]
["我轻轻地走了，正如我轻轻地来"]
["聊得很开心"]
["不太顺利"]
["聊得很开心","面试官很nice"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["面试效率高"]
["面试官是大牛"]
["环境一般般"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心"]
["未出席"]
["面试官很nice"]

["面试效率高"]
["愉快的面试"]
["面试官是火星来的吧"]
["面试官很nice","聊得很开心"]
["薪资与描述不符","面试官很nice","环境一般般"]
["面试官很nice","面试效率高"]
["面试官很nice","面试效率高"]
["环境一般般"]
["面试官很nice"]

["聊得很开心"]
["面试官很nice"]
["完全hold住场面"]
["完全hold住场面"]

["面试效率高","环境高大上","面试官是大牛"]
["面试官很nice"]

["面试官很nice","聊得很开心","很有前景的一家企业"]
["不太顺利"]
["面试官很nice","面试效率高","福利待遇杠杠的"]
["面试官很nice"]
["连的面试电话都舍不得打的公司。"]

["聊得很开心"]
["聊得很开心"]
["面试官很nice","面试官是大牛","面试效率高"]
["环境一般般"]
["环境一般般","面试效率高"]
["面试官态度冰冷","环境一般般"]
["面试官很nice","环境高大上"]
["面试官是火星来的吧"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
["面试官是大牛","环境高大上"]
["不太顺利"]
["不太顺利"]
["面试官很nice"]

["面试官态度冰冷"]

["根本没有邀请我去面试啊"]
["面试官很nice","聊得很开心"]
["不太顺利"]
["薪资严重不符"]
["出人意料"]
["不想再聊了"]
["面试官很nice"]
["面试官很nice"]
["薪资给不到预期"]
["技术要求与标注不一样"]
["需要进行复试"]




["不太顺利"]

["面试官很nice"]
["不太顺利"]
["没收到面试邀请"]
["面试官是火星来的吧"]
["面试官是火星来的吧"]
["环境一般般"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["不太顺利"]
["不太顺利"]
["不太顺利"]
["好公司"]
["不太顺利"]

["聊得很开心"]
["浪费时间"]
["面试官很nice"]
["面试效率高"]
["聊得很开心","不太顺利"]
["不太顺利"]
["聊得很开心","完全hold住场面"]
["面试官很nice","环境一般般","面试效率高"]
["面试官很nice","等得花儿都谢了","薪资与描述不符"]
["面试官很nice","聊得很开心","环境高大上"]
["让人无语"]
["面试官很nice","聊得很开心"]
["淡定自然"]





["等得花儿都谢了"]
["面试官很nice"]
["面试官是火星来的吧"]
["面试官很nice"]
["面试官是火星来的吧"]
["遗憾错过"]
["面试官很nice"]
["公司很好"]
["面试官很nice","聊得很开心"]


["面试官很nice"]
["聊得很开心"]

["面试官很nice","聊得很开心"]

["面试官很nice","不太顺利"]
["不太顺利"]
["不太顺利"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","环境高大上"]
["面试官很nice","聊得很开心"]
["技术水平高，面试官nice"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["无语"]
["面试官很nice"]
["虚假职位描述"]
["聊得很开心","面试官很nice"]

["环境一般般"]
["面试官很nice"]
["等得花儿都谢了"]
["面试效率高"]
["面试官是火星来的吧"]
["完全hold住场面"]
["HR很负责"]
["面试官很nice"]
["面试官很nice","面试官是大牛"]
["面试官很nice","环境高大上","面试效率高"]
["面试官很nice","聊得很开心","环境高大上"]
["面试官很nice"]
["技面还不错，hr太奇异"]
["聊得很开心","面试官很nice"]
["不太顺利"]
["面试官很nice","聊得很开心","完全hold住场面"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["面试官很nice"]

["面试官很nice","聊得很开心"]
["面试官很nice","面试官是火星来的吧"]
["面试官很nice","聊得很开心"]
["面试内容与工作较为脱节"]

["面试官太天真"]
["面试官很nice","面试官是大牛"]
["不错"]
["不太顺利"]
["面试官很nice"]
["面试官很nice","面试效率高","环境高大上"]
["面试官太苛刻","面试官很nice","面试效率高"]
["面试官很nice","面试效率高","环境一般般"]
["面试官是大牛","面试官很nice","面试效率高"]
["面试官太苛刻","面试官态度冰冷","等得花儿都谢了"]
["面试官很nice，工作环境不错"]
["没去"]
["没去"]
["聊得很开心","面试官很nice","不太顺利"]
["面试官很nice"]
["环境高大上","面试官很nice"]
["面试官是大牛","面试官很nice","环境高大上"]
["面试官是大牛","环境一般般","等得花儿都谢了"]
["面试官很nice"]
["傻逼公司"]
["不太顺利"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["不太顺利"]
["面试官很nice"]
["还行"]
["面试官很nice"]
["面试官很nice","聊得很开心"]

["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官是火星来的吧"]
["垃圾"]

["聊得很开心"]
["面试官很nice"]
["面的数据仓库"]
["可能需要一些理论"]
["聊的还行，就是薪水给不到"]
["面试官很nice","环境高大上"]
["没有去面试"]
["未参加面试"]
["这个职位有挑战"]
["面试官态度冰冷","环境一般般","薪资与描述不符"]
["根本就没有收到面试通知！骗子！"]
["面试官很nice"]

["不太顺利","面试官是火星来的吧"]
["面试官很nice"]
["聊得很开心"]
["愉快顺畅"]

["面试官的水平只能“呵呵”"]
["面试官很nice"]
["面试官是火星来的吧"]
["面试官很nice","面试效率高","面试官是大牛"]
["面试官很nice"]
["面试官很nice","聊得很开心","完全hold住场面"]
["面试官很nice","聊得很开心"]
["等得花儿都谢了"]
["面试官很nice","聊得很开心"]
["面试官很nice","面试效率高"]
["面试官很nice","面试效率高","面试官是大牛"]
["面试官太苛刻","面试官态度冰冷","不太顺利"]
["环境高大上"]
["面试官是火星来的吧"]
["面试官态度冰冷"]

["面试官很nice"]
["一周上6天班"]
["我轻轻地走了，正如我轻轻地来"]
["聊得很开心","面试官很nice"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]

["面试部门写的不清楚"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice","聊得很开心"]

["等得花儿都谢了"]
["面试官很nice"]
["环境一般般"]

["面试官是包公吗"]
["面试官很nice"]
["不太顺利"]
["面试官是火星来的吧","不太顺利"]
["面试官很nice"]
["面试官很nice","聊得很开心"]
["木有参加"]
["不太顺利"]
["面试官比较强势"]
["实际薪资与标注不符"]
["不太顺利"]
["我轻轻地走了，正如我轻轻地来"]
["我轻轻地走了，正如我轻轻地来"]


["面试官有点2啊"]
["没参加面试"]
["面试官有点2啊"]
["聊得很开心"]
["不太顺利"]
["面试官很nice"]
["面试官很nice"]
["面试官是火星来的吧"]
["面试官是火星来的吧"]
["聊得很开心"]
["聊得很开心","面试官很nice"]


["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]



["聊得很开心"]
["面试的人太嚣张，各种耻笑毕业生"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["不太顺利"]
["环境高大上"]
["面试官很nice"]
["面试官太苛刻"]
["环境一般般"]
["不太顺利"]

["老板不错，业务前景也很好"]
["我轻轻地走了，正如我轻轻地来"]
["面试官很nice","面试效率高"]
["面试官是火星来的吧"]
["不太顺利"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["环境高大上"]
["薪资与描述不符","面试官很nice"]
["福利待遇杠杠的","环境高大上","面试效率高"]
["面试官很棒"]
["面试官是火星来的吧"]
["面试官很nice"]
["不太顺利","实际薪资与标注不符"]
["面试官态度冰冷","环境一般般","等得花儿都谢了"]
["面试官很nice"]
["面试官是大牛"]
["面试官很nice","不太顺利"]
["面试官很nice","聊得很开心","完全hold住场面"]
["工作环境很好"]
["面试官很nice","面试效率高"]
["聊得很开心","面试官很nice"]
["面试官很nice","聊得很开心"]
["环境一般般"]
["面试官很nice"]
["薪资与描述不符"]
["面试官很nice","聊得很开心"]
["面试官很nice","聊得很开心"]
["电话面试"]
["面试官很nice","聊得很开心","不太顺利"]
["面试官很nice"]
["面试官很nice","面试效率高","环境高大上"]
["面试官是大牛","面试效率高"]
["面试官很nice"]

["聊得很开心"]
["面试官很nice"]

["面试官是火星来的吧"]
["未面试"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice","不太顺利"]
["面试官是火星来的吧"]
["聊得很开心"]
["聊得很开心"]
["聊得很开心"]
["不愉快的面试"]
["职位挑战有点大"]
["聊得不太融洽"]
["HR态度很不好"]
["不太顺利"]
["出现什么了？"]
["聊得很开心"]
["聊得很开心"]
["等得花儿都谢了","环境一般般","面试官态度冰冷"]
["还好"]
["HR很mice"]
["面试官很nice"]
["面试官很nice","面试官是大牛"]
["环境一般般","薪资与描述不符"]
["聊得很开心","面试官很nice"]
["不知道说啥"]
["面试官很nice"]
["面试官是火星来的吧"]
["面试官是火星来的吧"]
["面试官很nice"]
["面试官对待面试很认真"]
["面试官小学水平"]
["环境一般般","面试官太苛刻"]
["面试官很nice"]
["环境一般般"]
["创业公司"]
["面试官很nice"]
["面试官很nice"]
["不太顺利"]
["面试官很nice"]
["环境一般般"]
["完全hold住场面"]
["实际薪资与标注不符"]
["完全hold住场面"]
["面试官很nice","聊得很开心"]
["我财大气粗，你爱来不来"]
["不太顺利"]
["面试官是火星来的吧"]
["很奇怪的面试"]
["面试效率高"]
["面试官很nice"]
["环境高大上"]
["等得花儿都谢了"]
["面试效率高"]
["面试官是大牛"]
["聊得很开心"]
["没接到面试的通知"]
["面试官不专业"]
["面试官很nice","环境一般般","面试官是大牛"]
["面试效率高","面试官态度冰冷","环境一般般"]
["环境一般般"]
["面试效率高"]
["面试官很深入"]
["高效"]
["不缺UI别TM浪费时间"]

["面试官是火星来的吧"]

["公司内部巨乱"]
["面试官很nice"]
["聊得很开心","面试官是火星来的吧","完全hold住场面"]
["面试官喜欢打断谈话"]
["我轻轻地走了，正如我轻轻地来"]
["聊得很开心"]
["不太顺利","面试官是火星来的吧"]
["环境一般般"]
["环境高大上"]
["環境好"]
["聊得很开心","完全hold住场面"]
["面试官很nice","薪资与描述不符"]
["面试官很nice","聊得很开心"]
["面试官很nice"]
["面试效率高"]
["环境一般般"]
["面试官是大牛"]
["无感"]

["面试官很nice"]
["聊得很开心"]
["面试官是火星来的吧"]
["浪费时间","等得花儿都谢了"]

["面试官很nice"]
["面试官是火星来的吧"]
["面试官很nice"]
["面试官很nice"]
["聊得很开心，美女多"]
["一般般，面试官赶时间，没细问"]
["我轻轻地走了，正如我轻轻地来"]
["里面的人都不是那么热情友好"]
["还行吧"]
["面试官很好"]
["面试官很nice"]
["面试官很nice"]
["面试官很nice","聊得很开心"]

["试题出得不严谨","环境一般般"]
["面试官态度冰冷","等得花儿都谢了","环境一般般"]
["面试官很nice","面试效率高"]
["福利待遇杠杠的","环境高大上","面试官很nice"]
["面试官很nice"]
["面试官很nice","面试效率高","环境一般般"]
["面试官很nice","聊得很开心","团队氛围好"]
["面试官很nice"]

["面试效率高","面试官是大牛"]
["HR挺热情"]
["面试官很nice","实际薪资与标注不符"]
["不太顺利","实际薪资与标注不符"]
["环境高大上"]
["面试官很nice","环境高大上","面试官是大牛"]
["福利一般般"]
["聊得很开心","面试官很nice","完全hold住场面"]
["面试官很nice","聊得很开心"]
["聊得很开心"]
